mu,phi_rad,weight,dx,dy,dz,Efarx_re,Efarx_im,Efary_re,Efary_im,Efarz_re,Efarz_im
-0.86563120238783180,4.5160394395353270,0.018684330076766138,-0.097678243064327990,-0.49106168887876270,-0.86563120238783180,5.4073751075055450e-08,-1.7463003865531890e-07,6.4548095963905430e-11,7.1353796755344070e-09,-6.1383255169983610e-09,1.5657526820268070e-08
-0.86563120238783180,4.7123889803846900,0.018684330076766138,-9.1973819981580350e-17,-0.50068215611563060,-0.86563120238783180,5.4061045416806174e-08,-1.7604938433693396e-07,1.1047292044723439e-12,9.9850606777540420e-13,-6.3897673570019560e-13,-5.7753714225036110e-13
-0.86563120238783180,4.9087385212340520,0.018684330076766138,0.097678243064327790,-0.49106168887876280,-0.86563120238783180,5.4073563976490195e-08,-1.7463042582553030e-07,-6.2301765042752250e-11,-7.1334245215063260e-09,6.1370300894397190e-09,-1.5658679643019707e-08
-0.86563120238783180,5.1050880620834140,0.018684330076766138,0.19160276602628337,-0.46256999632885180,-0.86563120238783180,5.4109396614789730e-08,-1.7058920109134113e-07,-1.1601165404370937e-10,-1.3181718030430006e-08,1.2038814614174739e-08,-3.0715038285390466e-08
-0.86563120238783180,5.3014376029327760,0.018684330076766138,0.27816410214191756,-0.41630199823226594,-0.86563120238783180,5.4163082768039010e-08,-1.6454096967286228e-07,-1.5183395589977168e-10,-1.7223066474729954e-08,1.7477921342155962e-08,-4.4591038307098060e-08
-0.86563120238783180,5.4977871437821380,0.018684330076766138,0.35403574780846400,-0.35403574780846414,-0.86563120238783180,5.4226439605314907e-08,-1.5740654212937930e-07,-1.6429229239677793e-10,-1.8642199229702093e-08,2.2245343499793007e-08,-5.6753427755515750e-08
-0.86563120238783180,5.6941366846315000,0.018684330076766138,0.41630199823226580,-0.27816410214191770,-0.86563120238783180,5.4289804301729420e-08,-1.5027209118949741e-07,-1.5146003627850562e-10,-1.7223060875150475e-08,2.6157888829549840e-08,-6.6734810872003760e-08
-0.86563120238783180,5.8904862254808620,0.018684330076766138,0.46256999632885176,-0.19160276602628357,-0.86563120238783180,5.4343503192344840e-08,-1.4422378871140008e-07,-1.1525734440074372e-10,-1.3181702188178785e-08,2.9065215797176633e-08,-7.4151609412316100e-08
-0.86563120238783180,6.0868357663302240,0.018684330076766138,0.49106168887876270,-0.097678243064328010,-0.86563120238783180,5.4379325413382566e-08,-1.4018244459381893e-07,-6.1163555156968320e-11,-7.1333855646543020e-09,3.0855608777170160e-08,-7.8718802229368890e-08
-0.75540440835500300,0.0000000000000000,0.024470841282552433,0.65525886475333400,0.0000000000000000,-0.75540440835500300,6.3571586620704690e-08,-1.0894967005538347e-07,2.5898031262196915e-12,1.0222734354172806e-12,5.5143768316580006e-08,-9.4505984246507930e-08
-0.75540440835500300,0.19634954084936207,0.024470841282552433,0.64266824940380110,0.12783466292865056,-0.75540440835500300,6.3955886477567730e-08,-1.1143654599164312e-07,-1.9304212370153303e-09,1.2503111395780250e-08,5.4084464429365760e-08,-9.2689952728355340e-08
-0.75540440835500300,0.39269908169872414,0.024470841282552433,0.60538025364218660,0.25075671145145800,-0.75540440835500300,6.5050687515492860e-08,-1.1851848062757437e-07,-3.5691401141076140e-09,2.3101870756555760e-08,5.0946771615764944e-08,-8.7311906039766140e-08
-0.75540440835500300,0.58904862254808620,0.024470841282552433,0.54482783423426050,0.36404232017916970,-0.75540440835500300,6.6689283924773940e-08,-1.2911732138395265e-07,-4.6640895293172630e-09,3.0183738403870454e-08,4.5851270882860890e-08,-7.8578509411644800e-08
-0.75540440835500300,0.78539816339744830,0.024470841282552433,0.46333798669968130,0.46333798669968120,-0.75540440835500300,6.8622198569041310e-08,-1.4161949772083784e-07,-5.0485746298171470e-09,3.2670561355680920e-08,3.8993782134985820e-08,-6.6825372304130490e-08
-0.75540440835500300,0.98174770424681030,0.024470841282552433,0.36404232017916980,0.54482783423426050,-0.75540440835500300,7.0555156706604120e-08,-1.5412166832092484e-07,-4.6640566868480690e-09,3.0183733835356616e-08,3.0637834236411726e-08,-5.2504156650584350e-08
