x_alaee,epsilon_r,m_real,m_imag,grid_Nu,grid_Ntheta,grid_Nphi,table2_ED,table2_MD,table2_EQ,table2_MQ,abs_err_ED,abs_err_MD,abs_err_EQ,abs_err_MQ,rel_err_ED,rel_err_MD,rel_err_EQ,rel_err_MQ
0.4974874371859297,6.25,2.5,0.0,60,61,120,2.998793557896914,1.4050946908009687,0.2974401502824337,0.35333566822802587,1.192839510277821e-06,1.1582193966130916e-06,9.800004770466053e-07,1.799843876715279e-07,3.9777329173471714e-07,8.243005677245558e-07,3.2947712245259393e-06,5.093866697800303e-07
0.5015075376884423,6.25,2.5,0.0,60,61,120,2.999296845768282,1.3955150177192712,0.3268764269221519,0.4542361261978466,8.376989515390676e-07,1.316653781557875e-06,1.045963265888794e-06,2.029567575112523e-07,2.792985251490068e-07,9.434904010993197e-07,3.1998634125987675e-06,4.468091296326898e-07
0.5055276381909548,6.25,2.5,0.0,60,61,120,2.9918810440688093,1.387158920146013,0.35914531371021347,0.5896094045431475,3.4084363464970124e-07,1.4839484889783705e-06,1.1152893472643477e-06,2.295577030686502e-07,1.1392286941196556e-07,1.0697765446481477e-06,3.105388936682736e-06,3.893387565997718e-07
0.5095477386934674,6.25,2.5,0.0,60,61,120,2.97567099949592,1.379908234869267,0.394516024503275,0.77301906402403,3.5269880793720176e-07,1.660686843152348e-06,1.1879487965549274e-06,2.610279229431356e-07,1.1852747370003285e-07,1.2034777384376784e-06,3.011145671367246e-06,3.37673445886995e-07
0.5135678391959799,6.25,2.5,0.0,60,61,120,2.94977580769221,1.3736555036564884,0.43328269273063175,1.0233188037211682,1.3222276731283955e-06,1.8474706877658065e-06,1.2638609509507681e-06,2.993620153990406e-07,4.482466352175928e-07,1.3449319480542462e-06,2.9169345684822913e-06,2.9254041056016507e-07
0.5175879396984925,6.25,2.5,0.0,60,61,120,2.9133222615415915,1.368302592105062,0.475766315536072,1.3654484442055108,2.6786833675629396e-06,2.044922038146879e-06,1.3428830232808942e-06,3.4775947033161003e-07,9.194591823856418e-07,1.4944977127699345e-06,2.8225605492880567e-06,2.546852357381808e-07
0.521608040201005,6.25,2.5,0.0,60,61,120,2.865498303975806,1.3637594822910797,0.522316699628184,1.8285699663032964,4.5646986190917005e-06,2.2536845707410436e-06,1.4247965638425342e-06,4.111643958637501e-07,1.5929834407052327e-06,1.6525555454205475e-06,2.727832899560447e-06,2.2485575936022708e-07
0.5256281407035177,6.25,2.5,0.0,60,61,120,2.805606293433398,1.3599432150512132,0.5733143439747054,2.436314978354277,7.126640280130658e-06,2.4744248963148863e-06,1.5092914047443173e-06,4.96473016475818e-07,2.540136224449449e-06,1.819509352426119e-06,2.632565271213188e-06,2.037803494450577e-07
0.5296482412060302,6.25,2.5,0.0,60,61,120,2.7331245533110144,1.3567769607362605,0.6291721676247227,3.1805957065563253,1.041820648373104e-05,2.7078335711472334e-06,1.595946684918026e-06,6.111215777870882e-07,3.811815586241106e-06,1.995787851482353e-06,2.536575390332364e-06,1.9214064017902144e-07
0.5336683417085428,6.25,2.5,0.0,60,61,120,2.6477739087513643,1.3541892000073579,0.690336955557817,3.977784449662377,1.4208724929520855e-05,2.954625790474452e-06,1.6842084641366384e-06,7.579254761580501e-07,5.366262064452395e-06,2.181845961403877e-06,2.4396844781958585e-06,1.905396408890956e-07
0.5376884422110553,6.25,2.5,0.0,60,61,120,2.5495837857196157,1.352112998674343,0.7572903492586989,4.645711700374847,1.782047648113405e-05,3.2155416611612253e-06,1.7733634289918143e-06,9.266661038509483e-07,6.9895141412785215e-06,2.3781661084584327e-06,2.341716460553603e-06,1.9946702431309046e-07
