x_alaee,branch,l,m,got_re,got_im,target_re,target_im,rel
0.1184924623115578,a_E,2,-1,2.576951734080597e-08,-0.00016052610024349818,2.576796452756624e-08,-0.00016052402892893712,1.290345831864039e-05
0.1184924623115578,a_E,2,1,-2.576951734078873e-08,0.00016052610024349818,-2.576796452756624e-08,0.00016052402892893712,1.2903458318640311e-05
0.1184924623115578,a_M,1,-1,-7.774094975102141e-07,0.0008817098696385278,-7.774072335490582e-07,0.000881706657107142,3.6435371207498434e-06
0.1184924623115578,a_M,1,1,-7.774094975102295e-07,0.0008817098696385278,-7.774072335490582e-07,0.000881706657107142,3.6435371207498557e-06
0.12341708542713568,a_E,1,-1,0.0006690133705653365,-0.025856635947037777,0.0006690134011010144,-0.025856639808183923,1.4928370746525503e-07
0.12341708542713568,a_E,1,1,-0.0006690133705653366,0.025856635947037777,-0.0006690134011010144,0.025856639808183923,1.492837074652219e-07
0.12341708542713568,a_E,2,-1,3.8691282642289655e-08,-0.00019669754142183753,3.868892932706888e-08,-0.0001966950122149406,1.2858526072133856e-05
0.12341708542713568,a_E,2,1,-3.869128264231403e-08,0.00019669754142183748,-3.868892932706888e-08,0.0001966950122149406,1.2858526071858367e-05
0.12341708542713568,a_M,1,-1,-1.1806351227377472e-06,0.0010865720332114135,-1.1806317754306423e-06,0.0010865681670006963,3.558184384005053e-06
0.12341708542713568,a_M,1,1,-1.180635122737742e-06,0.0010865720332114135,-1.1806317754306423e-06,0.0010865681670006963,3.5581843840050494e-06
0.12834170854271357,a_E,1,-1,0.0008519672640136545,-0.029176037645612312,0.0008519673170172156,-0.029176042718435102,1.7380486512128313e-07
0.12834170854271357,a_E,1,1,-0.0008519672640136545,0.029176037645612312,-0.0008519673170172156,0.029176042718435102,1.7380486512128313e-07
0.12834170854271357,a_E,2,-1,5.71738012548527e-08,-0.00023910614990057502,5.717028904696901e-08,-0.00023910308609159997,1.2813765604902564e-05
0.12834170854271357,a_E,2,1,-5.7173801254876336e-08,0.00023910614990057502,-5.717028904696901e-08,0.00023910308609159997,1.2813765604902679e-05
0.12834170854271357,a_M,1,-1,-1.7657948550529124e-06,0.0013288337464920932,-1.7657899890098022e-06,0.0013288291353652346,3.470066415809588e-06
0.12834170854271357,a_M,1,1,-1.7657948550529073e-06,0.0013288337464920932,-1.7657899890098022e-06,0.0013288291353652346,3.470066415809584e-06
0.13326633165829146,a_E,1,-1,0.0010756257320351952,-0.03277908508513568,0.0010756258167347284,-0.03277909159566662,1.985283566138488e-07
0.13326633165829146,a_E,1,1,-0.0010756257320351957,0.03277908508513568,-0.0010756258167347284,0.03277909159566662,1.9852835661367678e-07
0.13326633165829146,a_E,2,-1,8.32493202843159e-08,-0.0002885242987031296,8.324415189558659e-08,-0.00028852061445587866,1.2769454029194672e-05
0.13326633165829146,a_E,2,1,-8.324932028432801e-08,0.0002885242987031295,-8.324415189558659e-08,0.00028852061445587866,1.2769454029006841e-05
0.13326633165829146,a_M,1,-1,-2.6040958527498126e-06,0.0016137223144532652,-2.6040888896132138e-06,0.0016137168612660243,3.37926975737687e-06
0.13326633165829146,a_M,1,1,-2.604095852749809e-06,0.0016137223144532652,-2.6040888896132138e-06,0.0016137168612660243,3.379269757376867e-06
0.13819095477386933,a_E,1,-1,0.0013471735097688117,-0.0366791243051783,0.0013471736379655171,-0.0366791325027554,2.233710167104126e-07
0.13819095477386933,a_E,1,1,-0.0013471735097688115,0.0366791243051783,-0.0013471736379655171,0.0366791325027554,2.2337101671050495e-07
0.13819095477386933,a_E,2,-1,1.1957210742965542e-07,-0.00034578552451497516,1.1956460011355202e-07,-0.00034578112414916233,1.2725888275653205e-05
0.13819095477386933,a_E,2,1,-1.1957210742963552e-07,0.00034578552451497506,-1.1956460011355202e-07,0.00034578112414916233,1.2725888275339556e-05
0.13819095477386933,a_M,1,-1,-3.7909089306708962e-06,0.0019470258485130055,-3.790899112814198e-06,0.0019470194508268569,3.2858847674195444e-06
